idJeu;Nom du jeu;Auteur;Éditeur;nb joueurs;âge min;Durée;Type;Notice;Zone plan;Zone bénévole;idZone;À animer;Reçu;Mécanismes;Thèmes;Tags;Description;Image;Logo;Vidéo
1085;Tokaido duo;Antoine Bauza;Fun Forge;2 joueurs;8 ans;45 mn;Tout public;https://cdn.1j1ju.com/medias/89/43/16-tokaido-duo-regle.pdf;Esplanade-Centre 3;;184;non;oui;Collection,Parcours;Voyage (Japon);Voyage (Japon),Collection,Parcours;Tokaido Duo est la version pour deux joueurs du célèbre jeu Tokaido. Incarnez trois voyageurs, sur l'île japonaise de Shikoku et marquez le plus de points et optimisant leurs déplacements. Un jeu d'Antoine Bauza, illustré par Naiade;https://cdn2.philibertnet.com/552577-large_default/tokaido-duo.jpg;https://www.funforge.fr/public/images/logo-funforge-small.png;https://www.youtube.com/watch?v=CEMPQMQBtIA
1086;Look at the stars;Romain Caterdjian;Bombyx;2 à 8 joueurs;8 ans;25 mn;Tout public;https://cdn.1j1ju.com/medias/7f/4c/ef-look-at-the-stars-regle.pdf;Esplanade-Est 2;;180;non;oui;Draw and write;Espace;Espace,Draw and write;La nuit est belle et étoilée. Et si vous en dessiniez les constellations avant que le jour se lève ? Si chaque joueur verra les différentes parties des constellations de la même manière, il y a fort à parier pour que celles-ci ne soient pas positionnées à l'identique dans le ciel à la fin de la nuit...;https://cdn1.philibertnet.com/552795-large_default/look-at-the-stars.jpg;https://studiobombyx.com/wp-content/themes/bombyx/images/bombyx-logo.svg;https://videoregles.net/videoregle/look-at-the-stars
1087;Seas salt and paper;Théo Riviere, Bruno Cathala;Bombyx;2 à 4 joueurs;8 ans;25 mn;Tout public;https://cdn.1j1ju.com/medias/fb/b7/b4-sea-salt-paper-regle.pdf;Esplanade-Est 1;;179;non;oui;Cartes,Stop ou encore;Navigation, Océan;Navigation, Océan,Cartes,Stop ou encore;Sea Salt & Paper est un jeu de cartes basé sur la mécanique du stop-ou-encore. Constituez votre main, jouez vos effets, prenez l'initiative de stopper la manche. Pour tenter d'optimiser vos points, oserez-vous accorder aux autres un dernier tour ?;https://cdn2.philibertnet.com/552792-large_default/sea-salt-paper.jpg;https://studiobombyx.com/wp-content/themes/bombyx/images/bombyx-logo.svg;https://www.youtube.com/watch?v=3-B4CkjIpx4
1087;Seas salt and paper;Théo Riviere, Bruno Cathala;Bombyx;2 à 4 joueurs;8 ans;25 mn;Tout public;https://cdn.1j1ju.com/medias/fb/b7/b4-sea-salt-paper-regle.pdf;Esplanade-Centre 4;;185;oui;oui;Cartes,Stop ou encore;Navigation, Océan;Navigation, Océan,Cartes,Stop ou encore;Sea Salt & Paper est un jeu de cartes basé sur la mécanique du stop-ou-encore. Constituez votre main, jouez vos effets, prenez l'initiative de stopper la manche. Pour tenter d'optimiser vos points, oserez-vous accorder aux autres un dernier tour ?;https://cdn2.philibertnet.com/552792-large_default/sea-salt-paper.jpg;https://studiobombyx.com/wp-content/themes/bombyx/images/bombyx-logo.svg;https://www.youtube.com/watch?v=3-B4CkjIpx4
1088;Dice Throne S2- Tacticien vs Chasseresse;Nate Chatellier, Manny Trembley;Lucky Duck Games;2 joueurs;8 ans;45 mn;Tout public;https://y8t6p8a4.map2.ssl.hwcdn.net/downloads/December2021/ef709e5503792b610048b0ddb1b0875c.pdf;Antigone-Sud 1;Antigone-Sud 1a;201;oui;oui;Affrontement,Dés;Fantastique, Médiéval;Fantastique, Médiéval,Affrontement,Dés;Dans Dice Throne, affrontez-vous dans un combat épique ! Dice Throne est un jeu compétitif ou en équipe, proposant des combats à base de dés et de pouvoirs spécifiques à chaque personnage. Dans cette première boite vous incarnerez le Barbare ou l'Elfe Lunaire dans un combat épique ! Chaque année, le Roi Fou organise un tournoi de champions, avec comme enjeu le plus grand prix qu’un héros pourrait remporter : le Trône. Serez-vous assez audacieux pour le prendre ? Choisissez le héros qui vous attire le plus, certains sont plus complexes à prendre en main, mais ils sont tous aussi forts les uns que les autres !;https://y8t6p8a4.map2.ssl.hwcdn.net/shop-products/July2022/Dice_Throne2_2_3Dbox_FR_lowres.png;https://y8t6p8a4.map2.ssl.hwcdn.net/img/luckyduck-logo.png;https://www.youtube.com/watch?v=KROnFL__TcU
1089;Dice Throne S2- As de la gâchette vs Samouraï;Nate Chatellier, Manny Trembley;Lucky Duck Games;2 joueurs;8 ans;45 mn;Tout public;https://y8t6p8a4.map2.ssl.hwcdn.net/downloads/March2023/3eefb678ebe409394f2ee7c17a06348a.pdf;Antigone-Sud 1;Antigone-Sud 1a;201;oui;oui;Affrontement,Dés;Fantastique, Médiéval;Fantastique, Médiéval,Affrontement,Dés;Dans Dice Throne, affrontez-vous dans un combat épique ! Dice Throne est un jeu compétitif ou en équipe, proposant des combats à base de dés et de pouvoirs spécifiques à chaque personnage. Dans cette première boite vous incarnerez le Barbare ou l'Elfe Lunaire dans un combat épique ! Chaque année, le Roi Fou organise un tournoi de champions, avec comme enjeu le plus grand prix qu’un héros pourrait remporter : le Trône. Serez-vous assez audacieux pour le prendre ? Choisissez le héros qui vous attire le plus, certains sont plus complexes à prendre en main, mais ils sont tous aussi forts les uns que les autres !;https://y8t6p8a4.map2.ssl.hwcdn.net/shop-products/July2022/Dice_Throne2_1_3Dbox_FR_lowres.png;https://y8t6p8a4.map2.ssl.hwcdn.net/img/luckyduck-logo.png;https://www.youtube.com/watch?v=KROnFL__TcU
1090;Buurn;David Simiand, Pierre Voye;Don't Panic Games;3 à 5 joueurs;10 ans;45 mn;Ambiance;https://www.dontpanicgames.com/static/Rulebook%20BUURN%20FR.pdf;Esplanade-Centre 3;;184;non;oui;Collection,Enchères,Rapidité;Alimentation;Alimentation,Collection,Enchères,Rapidité;Buurn est un jeu d’enchères et de collection dans lequel vous devrez récupérer les meilleurs ingrédients pour contenter le cartel !;https://cdn2.philibertnet.com/572208-thickbox_default/buurn.jpg;https://www.dontpanicgames.com/wp-content/uploads/2021/01/logo-dpg-m.png;https://www.youtube.com/watch?v=lWtuBAfODN0
1091;Let’s Summon Demons;Ben Stoll;Don't Panic Games;2 à 5 joueurs;14 ans;30 mn;Ambiance;https://www.dontpanicgames.com/static/LETS_SUMMON_RULES_FR.pdf;Esplanade-Centre 3;;184;non;oui;Cartes;Démons, Humour;Démons, Humour,Cartes;Saurez-vous invoquer les plus puissants des Démons ? Les enfants du quartier s’ennuient rapidement le mercredi après-midi… Pourquoi ne pas leur proposer une activité adaptée à leur âge ? Invoquer des démons ! Ça a l’air fun : collecter des âmes, recruter des enfants et des animaux du voisinage… mais ne vous attachez pas trop à vos nouveaux amis car vous devrez rapidement les sacrifier pour invoquer de très méchants démons ! Soyez le premier à invoquer 3 démons tout en ayant 10 âmes dans votre réserve pour gagner la partie. Plongez dans l’univers rétro, hilarant et décalé de Steven Rhodes !;https://cdn2.philibertnet.com/555734-thickbox_default/lets-summon-demons.jpg;https://www.dontpanicgames.com/wp-content/uploads/2021/01/logo-dpg-m.png;https://www.youtube.com/watch?v=wYJd0bYMHRY
1092;Ça Suffit !;Alexandre Poye;Don't Panic Games;4 à 8 joueurs;8 ans;30 mn;Ambiance;https://www.dontpanicgames.com/static/CA_SUFFIT_RULES_FR.pdf;Esplanade-Centre 3;;184;non;oui;Cartes,Rapidité;Ecole, Cancres, Humour;Ecole, Cancres, Humour,Cartes,Rapidité;C’est la rentrée ! Cette année la maîtresse a tiré le gros lot ! Brutes épaisses, Copieurs, fayots, fils à papa et pleurnicheurs en tout genre multiplient les forfaits. Qui a balancé de la nourriture à la cantine ? Qui a dévissé la chaise de la maîtresse ? Qui a enfoncé un chewing gum dans la serrure ? La maîtresse n’en peut plus, et c’est VOUS qu’elle accuse ! Dans un temps imparti que vous ne connaissez pas, utilisez vos cartes pour vous dédouaner et accuser les autres joueurs. Attention ! Les cartes “personnages” vous permettront d’agir de manière différente sur le jeu ! Le délai mystère est écoulé et c’est à votre tour ? Et bien, petit plaisantin, vous êtes puni ! Parce que, hein, ÇA SUFFIT !;https://cdn2.philibertnet.com/537659-thickbox_default/ca-suffit-.jpg;https://www.dontpanicgames.com/wp-content/uploads/2021/01/logo-dpg-m.png;
1093;Hunch !;Nomas Kurnia;Don't Panic Games;3 à 6 joueurs;10 ans;45 mn;Ambiance;https://www.dontpanicgames.com/static/Hunch_Rulebook_FR_.pdf;Esplanade-Centre 3;;184;non;oui;Cartes,Communication,Déduction;Mots;Mots,Cartes,Communication,Déduction;* Essayez de faire deviner vos mots secrets aux autres en utilisant habilement des indices. * Mais attention : vous devez pour cela utiliser uniquement les indices créés par les autres joueurs. * Faites deviner vos mots et devinez ceux des autres en étant créatif et perspicace !*;https://cdn3.philibertnet.com/571348-thickbox_default/hunch-.jpg;https://www.dontpanicgames.com/wp-content/uploads/2021/01/logo-dpg-m.png;https://www.youtube.com/watch?v=cRO-4y6TZcE
1094;Tisseurs de Rêves;Konstantin Domashev;Don't Panic Games;2 à 4 joueurs;10 ans;45 mn;Enfants;https://www.dontpanicgames.com/static/TISSEURS_DE_REVES_FR_Rulebook.pdf;Esplanade-Centre 3;;184;non;oui;Cartes,Collection,Observation,Pose de tuiles;Rêves;Rêves,Cartes,Collection,Observation,Pose de tuiles;Le Marchand de Sable a disparu, laissant ainsi nos nuits sans songes. Aidez les Tisseurs de rêves à les reconstruire au mieux, et rétablir ainsi l’équilibre nocturne. – Récupérez les éléments oniriques et agencez-les selon leurs attributs dans votre zone de jeu, chaque nouvelle strate multiplie vos points. – Gênez vos adversaires en déplaçant astucieusement les Tisseurs tout en gérant vos ressources pour optimiser votre score final !;https://cdn3.philibertnet.com/571364-thickbox_default/tisseurs-de-reves.jpg;https://www.dontpanicgames.com/wp-content/uploads/2021/01/logo-dpg-m.png;https://www.youtube.com/watch?v=c7Nnq1LhMo4
1095;Namiji;Antoine Bauza;Fun Forge;2 à 5 joueurs;8 ans;45 mn;Tout public;https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=5995;Esplanade-Centre 3;;184;non;oui;Collection;Japon, Mer;Japon, Mer,Collection;Namiji, jeu d'Antoine Bauza, est le successeur de Tokaido et se déroule dans le même univers. Dans Namiji, vous partirez en bateau de pêche et découvrirez nombre de merveilles marines.;https://cdn1.philibertnet.com/552535-thickbox_default/namiji.jpg;https://www.funforge.fr/public/images/logo-funforge-small.png;https://www.youtube.com/watch?v=R-dUWGspjQo
1096;A la Folie !;Romain Caterdjian;Bioviva;2 à 6 joueurs;8 ans;20 mn;Enfants;https://www.youtube.com/watch?v=906GJXihlsg&list=TLGGHqZ2V4mRfSgzMTAzMjAyMw&t=77s;Esplanade-Centre 3;;184;non;oui;Coopératif,Déduction;Découverte des autres;Découverte des autres,Coopératif,Déduction;Dans ce jeu coopératif, les joueurs dès 8 ans tentent de deviner les goûts de leurs proches. En famille ou entre amis, au petit-déj’ ou à l’apéro… Dans À la folie, révélez-vous au travers de 112 situations et découvrez des facettes méconnues et surprenantes de la personnalité des autres joueurs !;https://www.bioviva.com/3176-large_default/a-la-folie.jpg;https://www.bioviva.com/themes/bioviva/assets/svg/bioviva-logo.svg;https://www.youtube.com/watch?v=906GJXihlsg&list=TLGGHqZ2V4mRfSgzMTAzMjAyMw&t=77s
1097;Time Collector;Florian Sirieix, Maréva Beauchamps;Lubee;2 à 4 joueurs;10 ans;45 mn;Tout public;https://www.play-in.com/pdf/rules_games/time_collectors_-_regles_fr.pdf;Esplanade-Ouest 1;Esplanade-Ouest 1b;214;oui;oui;Collection,Dés;Fantaisie, Science Fiction;Fantaisie, Science Fiction,Collection,Dés;"Grâce à l’invention de la machine à voyager dans le temps, il est désormais possible d’explorer notre planète passée. Une nouvelle génération d’explorateurs peut désormais partir à la découverte des richesses disparues. À l’aide de leur « holographeur temporel », ils collectionnent les merveilles du passé ; on les appelle les « TIME COLLECTORS ».";https://cdn3.philibertnet.com/570340-large_default/time-collectors.jpg;https://www.lubee-edition.com/cdn/storage/localized-configs-files/LJz3N8a74XM4CQHwa/original/LJz3N8a74XM4CQHwa.png;https://www.youtube.com/watch?v=xUh-0ZbrEYg
1098;TTMC 2: Tu Te Re-Mets Combien?;;Les éditions de base;2 à 10 joueurs;14 ans;30 mn;Ambiance;https://cdn.1j1ju.com/medias/6b/53/7d-ttmc-tu-te-mets-combien-regle.pdf;Esplanade-Centre 5;Esplanade-Centre 5c;222;oui;oui;Connaissance,Questions-Réponses;Abstrait;Abstrait,Connaissance,Questions-Réponses;TTMC revient avec 4028 nouvelles questions réparties en 540 cartes. Soyez toujours le premier à parcourir le plateau en répondant aux questions posées en vous auto-évaluant de 1 à 10.;https://www.tutemetscombien.fr/wp-content/uploads/2022/07/PIXIEGAMES_TTMC2_FACE-small-300x300.png;http://www.tutemetscombien.fr/wp-content/uploads/2018/06/logo-TTMC-accroche.png;https://www.youtube.com/watch?v=a3H_EJil4i0
1099;Feu de camp;Rob Sparks;Matagot;2 à 6 joueurs;8 ans;10 mn;Ambiance;https://boardgamegeek.com/filepage/198072/tinderblox-rulebook;Esplanade-Centre 4;;185;oui;oui;Équilibre;Concours de feu de camp;Concours de feu de camp,Équilibre;Vous participez à un concours du plus beau feu de camps et il vous faudra jouer avec le feu. Plus vous prendrez de risques pour l'embellir plus vous risquerez de le perdre ! Aurez vous les nerfs assez solides ? Piochez une carte et respecter les éléments et les contraintes demandés. Utilisez la pince pour saisir les éléments Allumez le feu mais ne vous brûlez pas !;https://matagot-friends.com/france/5649-home_default/tinderblox-fr.jpg;https://matagot-friends.com/france/img/matagot-friends-france-logo-16612714232.jpg;
1100;Space Aztecs;Romaric Galonnier;Lumberjack;2 à 5 joueurs;8 ans;15 mn;Tout public;https://cdn.1j1ju.com/medias/d0/fb/d7-space-aztecs-regle.pdf;Esplanade-Ouest 2;Esplanade-Ouest 2b;213;oui;oui;Cartes,Draft,Enchères,Mémoire;Aventure, Sciences Fiction;Aventure, Sciences Fiction,Cartes,Draft,Enchères,Mémoire;Les extra-terrestres attaquent ! Votre responsabilité de dirigeante de cité aztèque est de réunir vos habitants et les protéger d’un kidnapping imminent. La meilleure à cette tâche remportera la partie.;https://blackrockgames.fr/upload/cache/id:83psEngxwqAAAAAAAAAzzww480h320.jpeg;https://lumberjacks-studio.com/wp-content/uploads/2022/06/Logo-Site-final.png;https://videoregles.net/videoregle/space-aztecs
1101;Legacy of the crown;;KPM Studios;1 à 6 joueurs;14 ans;120 mn;Jeu de rôle;;Antigone-Nord 3;;199;non;oui;Jeu de rôle;Angleterre victorienne, Steampunk;Angleterre victorienne, Steampunk,Jeu de rôle;;https://www.legacyofthecrown.com/images/title.webp;https://legacyofthecrown.com/images/title.webp;
1102;Match Super Mario;;Winning Moves;2 joueurs;4 ans;20 mn;Enfants;https://www.winningmoves.fr/wp-content/uploads/regles/3700126905964.pdf;Antigone-Sud 5;;195;non;oui;Casse-tête;Super Mario;Super Mario,Casse-tête;Joue avec tes personnages préférés de l’univers Mario. Choisis un des 15 personnages de Super Mario issus du célèbre jeu vidéo de Nintendo, comme Luigi, Princesse Daisy, Yoshi, Toad, Boo ou encore Bowser, et tente d’aligner 5 cubes identiques pour gagner la partie !;https://www.winningmoves.fr/wp-content/uploads/2022/05/3700126905964_1.jpg;https://www.winningmoves.fr/wp-content/uploads/2022/04/Logo-Winning-Moves.png;https://www.youtube.com/watch?v=HaZL8Hia3KA&t=1s
1103;Match Animal Crossing;;Winning Moves;2 joueurs;4 ans;20 mn;Enfants;https://www.winningmoves.fr/wp-content/uploads/regles/5036905044950.pdf;Antigone-Sud 5;;195;non;oui;Casse-tête;Animal Crossing;Animal Crossing,Casse-tête;Joue avec tes personnages préférés de l’univers d’Animal Crossing ! Choisis un des 15 personnages issus du célèbre jeu vidéo de Nintendo, comme Tom Nook, Kéké Laglisse, Marie, Rounard, Gyroïde ou encore Follet,  et tente d’aligner 5 cubes identiques pour gagner la partie !;https://www.winningmoves.fr/wp-content/uploads/2022/05/5036905044950_1.png;https://www.winningmoves.fr/wp-content/uploads/2022/04/Logo-Winning-Moves.png;https://www.youtube.com/watch?v=HaZL8Hia3KA
1104;Match Mickey et ses amis;;Winning Moves;2 joueurs;4 ans;20 mn;Enfants;;Antigone-Sud 5;;195;non;oui;Casse-tête;Mickey;Mickey,Casse-tête;Joue avec tes personnages préférés issus de l’univers de Mickey et ses amis, retrouve Donald, Minnie, Dingo, Daisy ou encore Pluto !;https://www.winningmoves.fr/wp-content/uploads/2022/05/5036905048170_1.png;https://www.winningmoves.fr/wp-content/uploads/2022/04/Logo-Winning-Moves.png;
1105;Match Harry Potter;;Winning Moves;2 joueurs;4 ans;20 mn;Enfants;https://www.winningmoves.fr/wp-content/uploads/regles/5036905038034.pdf;Antigone-Sud 5;;195;non;oui;Casse-tête;Harry Potter;Harry Potter,Casse-tête;Joue avec tes sorciers préférés de la saga Harry Potter. Choisis un des 15 personnages issus de l’univers Harry Potter, comme Ron, Hermione, Dobby, Drago Malefoy, Luna Lovegood, Rubeus Hagrid ou encore Albus Dumbledore,  et tente d’aligner 5 cubes identiques pour gagner la partie !;https://www.winningmoves.fr/wp-content/uploads/2022/05/5036905038034_1.png;https://www.winningmoves.fr/wp-content/uploads/2022/04/Logo-Winning-Moves.png;https://www.youtube.com/watch?v=HaZL8Hia3KA
1106;Top Trumps Battle Mat Dragon Ball Super;;Winning Moves;2 joueurs;6 ans;20 mn;Tout public;https://regle.escaleajeux.fr/toptr_rg.pdf;Antigone-Sud 5;;195;non;oui;Affrontement,Cartes;Dragon Ball;Dragon Ball,Affrontement,Cartes;Jouez avec vos personnages favoris du Top Trumps Dragon Ball Super dans ce jeu de cartes stratégique sur plateau ! Choisissez judicieusement vos caractéristiques et remportez un maximum de batailles pour gagner la partie !;https://www.winningmoves.fr/wp-content/uploads/2021/07/5036905040730_2.png;https://www.winningmoves.fr/wp-content/uploads/2022/04/Logo-Winning-Moves.png;
1107;Top Trumps One Piece;;Winning Moves;2 à 6 joueurs;6 ans;10 mn;Enfants;;Antigone-Sud 5;;195;non;oui;Affrontement,Cartes;One Piece (manga);One Piece (manga),Affrontement,Cartes;Retrouvez les personnages de votre manga favori, l’équipage de Luffy, ses alliés et ses ennemis comme Nami, Usopp, Hody Jones, Arlong, Perona ou encore Nico Robin !;https://www.winningmoves.fr/wp-content/uploads/2022/07/FR_CaseVisual_OnePiece_2022_TTStnd_1200x1200.jpg;https://www.winningmoves.fr/wp-content/uploads/2022/04/Logo-Winning-Moves.png;
1108;Top Trumps Naruto Shippuden;;Winning Moves;2 à 6 joueurs;6 ans;10 mn;Enfants;https://regle.escaleajeux.fr/toptr_rg.pdf;Antigone-Sud 5;;195;non;oui;Affrontement,Cartes;Naruto;Naruto,Affrontement,Cartes;Retrouvez les ninjas de votre manga préféré, leurs alliés et leurs ennemis comme Sasuke, Itachi, Shikamaru, Gaara, Orochimaru, Pain ou encore Obito !;https://www.winningmoves.fr/wp-content/uploads/5036905039727_1.png;https://www.winningmoves.fr/wp-content/uploads/2022/04/Logo-Winning-Moves.png;
